CIK10,Ticker,Security,DocIndex,DocLink,Description,FilingDate
0001110803,ILMN,Illumina Inc,5,https://www.sec.gov/Archives/edgar/data/1110803/000111080315000064/0001110803-15-000064-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001110803-15-000064 (34 Act)  Size: 53 MB",2015_02_18
0001110803,ILMN,Illumina Inc,6,https://www.sec.gov/Archives/edgar/data/1110803/000111080314000087/0001110803-14-000087-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001110803-14-000087 (34 Act)  Size: 17 MB",2014_02_18
0001110803,ILMN,Illumina Inc,7,https://www.sec.gov/Archives/edgar/data/1110803/000111080313000095/0001110803-13-000095-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001110803-13-000095 (34 Act)  Size: 15 MB",2013_02_15
0001110803,ILMN,Illumina Inc,8,https://www.sec.gov/Archives/edgar/data/1110803/000111080312000041/0001110803-12-000041-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001110803-12-000041 (34 Act)  Size: 15 MB",2012_02_24
0001110803,ILMN,Illumina Inc,9,https://www.sec.gov/Archives/edgar/data/1110803/000095012311019925/0000950123-11-019925-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-11-019925 (34 Act)  Size: 5 MB",2011_02_28
0001110803,ILMN,Illumina Inc,10,https://www.sec.gov/Archives/edgar/data/1110803/000095012310018433/0000950123-10-018433-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-10-018433 (34 Act)  Size: 1 MB",2010_02_26
0001110803,ILMN,Illumina Inc,11,https://www.sec.gov/Archives/edgar/data/1110803/000093639209000092/0000936392-09-000092-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000936392-09-000092 (34 Act)  Size: 1 MB",2009_02_26
0001110803,ILMN,Illumina Inc,12,https://www.sec.gov/Archives/edgar/data/1110803/000093639208000144/0000936392-08-000144-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000936392-08-000144 (34 Act)  Size: 1 MB",2008_02_26
0001110803,ILMN,Illumina Inc,13,https://www.sec.gov/Archives/edgar/data/1110803/000093639207000158/0000936392-07-000158-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000936392-07-000158 (34 Act)  Size: 1 MB",2007_02_28
0001110803,ILMN,Illumina Inc,14,https://www.sec.gov/Archives/edgar/data/1110803/000093639206000185/0000936392-06-000185-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000936392-06-000185 (34 Act)  Size: 1 MB",2006_03_06
0001110803,ILMN,Illumina Inc,17,https://www.sec.gov/Archives/edgar/data/1110803/000093639205000048/0000936392-05-000048-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000936392-05-000048 (34 Act)  Size: 1 MB",2005_03_08
0001110803,ILMN,Illumina Inc,18,https://www.sec.gov/Archives/edgar/data/1110803/000093639204000205/0000936392-04-000205-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000936392-04-000205 Size: 947 KB",2004_03_12
0001110803,ILMN,Illumina Inc,19,https://www.sec.gov/Archives/edgar/data/1110803/000093639203000348/0000936392-03-000348-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000936392-03-000348 Size: 660 KB",2003_03_27
0001110803,ILMN,Illumina Inc,21,https://www.sec.gov/Archives/edgar/data/1110803/000109581101001897/0001095811-01-001897-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001095811-01-001897 Size: 197 KB",2001_03_29
0001466258,IR,Ingersoll-Rand PLC,1,https://www.sec.gov/Archives/edgar/data/1466258/000146625818000063/0001466258-18-000063-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001466258-18-000063 (34 Act)  Size: 26 MB",2018_02_12
0001466258,IR,Ingersoll-Rand PLC,2,https://www.sec.gov/Archives/edgar/data/1466258/000146625817000053/0001466258-17-000053-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001466258-17-000053 (34 Act)  Size: 26 MB",2017_02_13
0001466258,IR,Ingersoll-Rand PLC,3,https://www.sec.gov/Archives/edgar/data/1466258/000146625816000319/0001466258-16-000319-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001466258-16-000319 (34 Act)  Size: 22 MB",2016_02_12
0001466258,IR,Ingersoll-Rand PLC,4,https://www.sec.gov/Archives/edgar/data/1466258/000146625815000045/0001466258-15-000045-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001466258-15-000045 (34 Act)  Size: 32 MB",2015_02_13
0001466258,IR,Ingersoll-Rand PLC,5,https://www.sec.gov/Archives/edgar/data/1466258/000146625814000009/0001466258-14-000009-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001466258-14-000009 (34 Act)  Size: 32 MB",2014_02_14
0001466258,IR,Ingersoll-Rand PLC,6,https://www.sec.gov/Archives/edgar/data/1466258/000146625813000006/0001466258-13-000006-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001466258-13-000006 (34 Act)  Size: 34 MB",2013_02_14
0001466258,IR,Ingersoll-Rand PLC,7,https://www.sec.gov/Archives/edgar/data/1466258/000144530512000370/0001445305-12-000370-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001445305-12-000370 (34 Act)  Size: 32 MB",2012_02_21
0001466258,IR,Ingersoll-Rand PLC,8,https://www.sec.gov/Archives/edgar/data/1466258/000119312511042044/0001193125-11-042044-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-11-042044 (34 Act)  Size: 30 MB",2011_02_22
0001466258,IR,Ingersoll-Rand PLC,9,https://www.sec.gov/Archives/edgar/data/1466258/000119312510043035/0001193125-10-043035-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-10-043035 (34 Act)  Size: 7 MB",2010_02_26
0000050863,INTC,Intel Corp.,1,https://www.sec.gov/Archives/edgar/data/50863/000005086318000007/0000050863-18-000007-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000050863-18-000007 (34 Act)  Size: 70 MB",2018_02_16
0000050863,INTC,Intel Corp.,2,https://www.sec.gov/Archives/edgar/data/50863/000005086317000012/0000050863-17-000012-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000050863-17-000012 (34 Act)  Size: 31 MB",2017_02_17
0000050863,INTC,Intel Corp.,3,https://www.sec.gov/Archives/edgar/data/50863/000005086316000105/0000050863-16-000105-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000050863-16-000105 (34 Act)  Size: 29 MB",2016_02_12
